web-scraper-order,web-scraper-start-url,cited_links,cited_links-href,cited_paper_doi,cited_paper_doi-href
"1571856375-11575","https://doi.org/10.1109/TSC.2016.2602861","View Article","https://ieeexplore.ieee.org/document/7779007","10.1109/LCOMM.2016.2638430","https://doi.org/10.1109/LCOMM.2016.2638430"
"1571824809-6932","https://doi.org/10.1109/TSC.2010.39","View Article","https://ieeexplore.ieee.org/document/6449461","10.1109/SOCA.2012.6449461","https://doi.org/10.1109/SOCA.2012.6449461"
"1571878329-13529","https://doi.org/10.1109/SCC.2006.20","View Article","https://ieeexplore.ieee.org/document/6649762","10.1109/SCC.2013.50","https://doi.org/10.1109/SCC.2013.50"
"1571807687-4155","https://doi.org/10.1109/TSC.2009.12","View Article","https://ieeexplore.ieee.org/document/6410094","10.1109/IWAISE.2012.15","https://doi.org/10.1109/IWAISE.2012.15"
"1571842855-9869","https://doi.org/10.1109/TSC.2008.14","View Article","https://ieeexplore.ieee.org/document/5941946","10.1109/ICECTECH.2011.5941946","https://doi.org/10.1109/ICECTECH.2011.5941946"
"1571807954-4219","https://doi.org/10.1109/TSC.2009.3","View Article","https://ieeexplore.ieee.org/document/5010430","10.1109/TSC.2009.13","https://doi.org/10.1109/TSC.2009.13"
"1571850884-10669","https://doi.org/10.1109/TSC.2015.2399312","View Article","https://ieeexplore.ieee.org/document/7921031","10.1109/AINA.2017.57","https://doi.org/10.1109/AINA.2017.57"
"1571839106-9446","https://doi.org/10.1109/TSC.2014.2303091","View Article","https://ieeexplore.ieee.org/document/7193045","10.1109/ICIIECS.2015.7193045","https://doi.org/10.1109/ICIIECS.2015.7193045"
"1571802501-2946","https://doi.org/10.1109/TSC.2012.31","View Article","https://ieeexplore.ieee.org/document/7207413","10.1109/SCC.2015.95","https://doi.org/10.1109/SCC.2015.95"
"1571802302-2899","https://doi.org/10.1109/TSC.2016.2539954","View Article","https://ieeexplore.ieee.org/document/8355788","10.1109/TIFS.2018.2834318","https://doi.org/10.1109/TIFS.2018.2834318"
"1571851612-10746","https://doi.org/10.1109/TSC.2012.14","View Article","https://ieeexplore.ieee.org/document/7592891","10.1109/TNSM.2016.2618394","https://doi.org/10.1109/TNSM.2016.2618394"
"1571805046-3642","https://doi.org/10.1109/TSC.2010.7","View Article","https://ieeexplore.ieee.org/document/6337249","10.1109/EDOC.2012.29","https://doi.org/10.1109/EDOC.2012.29"
"1571795752-1148","https://doi.org/10.1109/TSC.2014.2362913","View Article","https://ieeexplore.ieee.org/document/7875108","10.1109/TCC.2017.2680440","https://doi.org/10.1109/TCC.2017.2680440"
"1571885646-14139","https://doi.org/10.1109/SCC.2007.131","View Article","https://ieeexplore.ieee.org/document/6173354","10.1109/ISdea.2012.746","https://doi.org/10.1109/ISdea.2012.746"
"1571882556-13881","https://doi.org/10.1109/SCC.2009.48","View Article","https://ieeexplore.ieee.org/document/6930604","10.1109/SCC.2014.102","https://doi.org/10.1109/SCC.2014.102"
"1571826540-7229","https://doi.org/10.1109/TSC.2015.2433251","View Article","https://ieeexplore.ieee.org/document/8560167","10.1109/SmartWorld.2018.00189","https://doi.org/10.1109/SmartWorld.2018.00189"
"1571893336-14794","https://doi.org/10.1109/SCC.2006.110","View Article","https://ieeexplore.ieee.org/document/5557960","10.1109/CLOUD.2010.78","https://doi.org/10.1109/CLOUD.2010.78"
"1571854186-11038","https://doi.org/10.1109/TSC.2010.45","View Article","https://ieeexplore.ieee.org/document/6264050","10.1109/TSC.2012.21","https://doi.org/10.1109/TSC.2012.21"
"1571833838-8513","https://doi.org/10.1109/TSC.2010.3","View Article","https://ieeexplore.ieee.org/document/7733664","10.1109/ETFA.2016.7733664","https://doi.org/10.1109/ETFA.2016.7733664"
"1571838244-9299","https://doi.org/10.1109/TSC.2010.14","View Article","https://ieeexplore.ieee.org/document/6511423","10.1109/ICCT.2012.6511423","https://doi.org/10.1109/ICCT.2012.6511423"
"1571870999-12948","https://doi.org/10.1109/SCC.2006.80","View Article","https://ieeexplore.ieee.org/document/4548305","10.1109/ICICSE.2008.20","https://doi.org/10.1109/ICICSE.2008.20"
"1571890075-14476","https://doi.org/10.1109/SCC.2015.18","View Article","https://ieeexplore.ieee.org/document/7196546","10.1109/SERVICES.2015.58","https://doi.org/10.1109/SERVICES.2015.58"
"1571798258-1866","https://doi.org/10.1109/TSC.2012.35","View Article","https://ieeexplore.ieee.org/document/7086294","10.1109/TIFS.2015.2423264","https://doi.org/10.1109/TIFS.2015.2423264"
"1571834125-8567","https://doi.org/10.1109/TSC.2010.3","View Article","https://ieeexplore.ieee.org/document/6676764","10.1109/CLOUD.2013.64","https://doi.org/10.1109/CLOUD.2013.64"
"1571820961-6281","https://doi.org/10.1109/TSC.2010.40","View Article","https://ieeexplore.ieee.org/document/6269465","10.1109/ICSESS.2012.6269465","https://doi.org/10.1109/ICSESS.2012.6269465"
"1571796272-1256","https://doi.org/10.1109/TSC.2014.2346492","View Article","https://ieeexplore.ieee.org/document/8456329","10.1109/ICWS.2018.00012","https://doi.org/10.1109/ICWS.2018.00012"
"1571845831-10145","https://doi.org/10.1109/TSC.2011.35","View Article","https://ieeexplore.ieee.org/document/7830110","10.1109/INVENTIVE.2016.7830110","https://doi.org/10.1109/INVENTIVE.2016.7830110"
"1571892485-14716","https://doi.org/10.1109/SCC.2004.1358006","View Article","https://ieeexplore.ieee.org/document/4233717","10.1109/DEST.2007.371983","https://doi.org/10.1109/DEST.2007.371983"
"1571844144-9984","https://doi.org/10.1109/TSC.2010.21","View Article","https://ieeexplore.ieee.org/document/8113252","10.1109/IIAI-AAI.2017.79","https://doi.org/10.1109/IIAI-AAI.2017.79"
"1571861713-12117","https://doi.org/10.1109/TSC.2015.2511002","View Article","https://ieeexplore.ieee.org/document/7457335","10.1109/TSC.2016.2555313","https://doi.org/10.1109/TSC.2016.2555313"
"1571893202-14780","https://doi.org/10.1109/SCC.2006.110","View Article","https://ieeexplore.ieee.org/document/5362134","10.1109/KAM.2009.62","https://doi.org/10.1109/KAM.2009.62"
"1571821053-6296","https://doi.org/10.1109/TSC.2008.1","View Article","https://ieeexplore.ieee.org/document/7815084","10.1109/SKG.2016.023","https://doi.org/10.1109/SKG.2016.023"
"1571826665-7263","https://doi.org/10.1109/TSC.2016.2542813","View Article","https://ieeexplore.ieee.org/document/8689020","10.1109/ACCESS.2019.2910828","https://doi.org/10.1109/ACCESS.2019.2910828"
"1571825623-7076","https://doi.org/10.1109/TSC.2010.23","View Article","https://ieeexplore.ieee.org/document/6009441","10.1109/ICWS.2011.27","https://doi.org/10.1109/ICWS.2011.27"
"1571831551-8128","https://doi.org/10.1109/TSC.2011.41","View Article","https://ieeexplore.ieee.org/document/6957253","10.1109/ICPP.2014.53","https://doi.org/10.1109/ICPP.2014.53"
"1571830328-7915","https://doi.org/10.1109/TSC.2011.4","View Article","https://ieeexplore.ieee.org/document/6928880","10.1109/ICWS.2014.20","https://doi.org/10.1109/ICWS.2014.20"
"1571857177-11658","https://doi.org/10.1109/TSC.2015.2469292","View Article","https://ieeexplore.ieee.org/document/7820349","10.1109/CLOUD.2016.0112","https://doi.org/10.1109/CLOUD.2016.0112"
"1571805627-3778","https://doi.org/10.1109/TSC.2013.38","View Article","https://ieeexplore.ieee.org/document/8843252","10.1109/COASE.2019.8843252","https://doi.org/10.1109/COASE.2019.8843252"
"1571798698-2004","https://doi.org/10.1109/TSC.2010.6","View Article","https://ieeexplore.ieee.org/document/6320212","10.1109/ICMCS.2012.6320212","https://doi.org/10.1109/ICMCS.2012.6320212"
"1571885857-14157","https://doi.org/10.1109/SCC.2008.64","View Article","https://ieeexplore.ieee.org/document/6012679","10.1109/SERVICES.2011.82","https://doi.org/10.1109/SERVICES.2011.82"
"1571847789-10348","https://doi.org/10.1109/TSC.2014.2379251","View Article","https://ieeexplore.ieee.org/document/8456346","10.1109/ICWS.2018.00029","https://doi.org/10.1109/ICWS.2018.00029"
"1571865055-12420","https://doi.org/10.1109/TSC.2013.6","View Article","https://ieeexplore.ieee.org/document/7975901","10.23919/CISTI.2017.7975901","https://doi.org/10.23919/CISTI.2017.7975901"
"1571886674-14211","https://doi.org/10.1109/SCC.2009.26","View Article","https://ieeexplore.ieee.org/document/6837862","10.1109/IEEM.2012.6837862","https://doi.org/10.1109/IEEM.2012.6837862"
"1571844842-10044","https://doi.org/10.1109/TSC.2009.2","View Article","https://ieeexplore.ieee.org/document/5358185","10.1109/ICICISYS.2009.5358185","https://doi.org/10.1109/ICICISYS.2009.5358185"
"1571855806-11387","https://doi.org/10.1109/TSC.2011.19","View Article","https://ieeexplore.ieee.org/document/6649693","10.1109/SCC.2013.78","https://doi.org/10.1109/SCC.2013.78"
"1571891215-14582","https://doi.org/10.1109/SCC.2008.85","View Article","https://ieeexplore.ieee.org/document/5190712","10.1109/SERVICES-I.2009.32","https://doi.org/10.1109/SERVICES-I.2009.32"
"1571863098-12228","https://doi.org/10.1109/TSC.2011.44","View Article","https://ieeexplore.ieee.org/document/7304284","10.1109/eScience.2015.67","https://doi.org/10.1109/eScience.2015.67"
"1571892590-14725","https://doi.org/10.1109/SCC.2013.30","View Article","https://ieeexplore.ieee.org/document/7169670","10.1109/PLEASE.2015.10","https://doi.org/10.1109/PLEASE.2015.10"
"1571857486-11681","https://doi.org/10.1109/TSC.2012.3","View Article","https://ieeexplore.ieee.org/document/8030572","10.1109/CLOUD.2017.17","https://doi.org/10.1109/CLOUD.2017.17"
"1571801832-2741","https://doi.org/10.1109/TSC.2009.11","View Article","https://ieeexplore.ieee.org/document/7195570","10.1109/ICWS.2015.36","https://doi.org/10.1109/ICWS.2015.36"
"1571820189-6127","https://doi.org/10.1109/TSC.2011.7","View Article","https://ieeexplore.ieee.org/document/6684435","10.1109/CCEM.2013.6684435","https://doi.org/10.1109/CCEM.2013.6684435"
"1571800837-2534","https://doi.org/10.1109/TSC.2015.2406694","View Article","https://ieeexplore.ieee.org/document/8752354","10.1109/ACCESS.2019.2926097","https://doi.org/10.1109/ACCESS.2019.2926097"
"1571840240-9625","https://doi.org/10.1109/TSC.2010.11","View Article","https://ieeexplore.ieee.org/document/7469594","10.1109/ICICT.2015.7469594","https://doi.org/10.1109/ICICT.2015.7469594"
"1571878481-13542","https://doi.org/10.1109/SCC.2008.53","View Article","https://ieeexplore.ieee.org/document/6009241","10.1109/SCC.2011.37","https://doi.org/10.1109/SCC.2011.37"
"1571843596-9940","https://doi.org/10.1109/TSC.2014.2381611","View Article","https://ieeexplore.ieee.org/document/8456336","10.1109/ICWS.2018.00019","https://doi.org/10.1109/ICWS.2018.00019"
"1571819892-6070","https://doi.org/10.1109/TSC.2011.7","View Article","https://ieeexplore.ieee.org/document/6254333","10.1109/ECTICon.2012.6254333","https://doi.org/10.1109/ECTICon.2012.6254333"
"1571863245-12253","https://doi.org/10.1109/TSC.2011.44","View Article","https://ieeexplore.ieee.org/document/7140276","10.1109/INM.2015.7140276","https://doi.org/10.1109/INM.2015.7140276"
"1571843508-9931","https://doi.org/10.1109/TSC.2009.8","View Article","https://ieeexplore.ieee.org/document/6127975","10.1109/APSCC.2011.61","https://doi.org/10.1109/APSCC.2011.61"
"1571893448-14803","https://doi.org/10.1109/SCC.2005.68","View Article","https://ieeexplore.ieee.org/document/4195580","10.1109/ICACT.2007.358778","https://doi.org/10.1109/ICACT.2007.358778"
"1571827014-7323","https://doi.org/10.1109/TSC.2013.20","View Article","https://ieeexplore.ieee.org/document/7557475","10.1109/SCC.2016.55","https://doi.org/10.1109/SCC.2016.55"
"1571793771-909","https://doi.org/10.1109/TSC.2014.2355842","View Article","https://ieeexplore.ieee.org/document/7503845","10.1109/ICCW.2016.7503845","https://doi.org/10.1109/ICCW.2016.7503845"
"1571830668-7970","https://doi.org/10.1109/TSC.2012.27","View Article","https://ieeexplore.ieee.org/document/8003783","10.1109/WETICE.2017.61","https://doi.org/10.1109/WETICE.2017.61"
"1571836396-8993","https://doi.org/10.1109/TSC.2012.7","View Article","https://ieeexplore.ieee.org/document/7435457","10.1109/CBD.2015.23","https://doi.org/10.1109/CBD.2015.23"
"1571795399-1064","https://doi.org/10.1109/TSC.2011.36","View Article","https://ieeexplore.ieee.org/document/8686492","null",""
"1571823234-6685","https://doi.org/10.1109/TSC.2011.51","View Article","https://ieeexplore.ieee.org/document/7023254","10.1109/AsiaJCIS.2014.28","https://doi.org/10.1109/AsiaJCIS.2014.28"
"1571824699-6914","https://doi.org/10.1109/TSC.2016.2594061","View Article","https://ieeexplore.ieee.org/document/8614745","10.1109/IEMCON.2018.8614745","https://doi.org/10.1109/IEMCON.2018.8614745"
"1571860208-11939","https://doi.org/10.1109/TSC.2012.32","View Article","https://ieeexplore.ieee.org/document/6607178","10.1109/TETC.2013.2283233","https://doi.org/10.1109/TETC.2013.2283233"
"1571839136-9453","https://doi.org/10.1109/TSC.2014.2303091","View Article","https://ieeexplore.ieee.org/document/7527828","10.1109/IC2EW.2016.24","https://doi.org/10.1109/IC2EW.2016.24"
"1571855493-11291","https://doi.org/10.1109/TSC.2014.2382555","View Article","https://ieeexplore.ieee.org/document/7395427","10.1109/HONET.2015.7395427","https://doi.org/10.1109/HONET.2015.7395427"
"1571835514-8847","https://doi.org/10.1109/TSC.2014.2304717","View Article","https://ieeexplore.ieee.org/document/7509558","10.1109/SCSPW.2016.7509558","https://doi.org/10.1109/SCSPW.2016.7509558"
"1571842181-9798","https://doi.org/10.1109/TSC.2011.57","View Article","https://ieeexplore.ieee.org/document/8560789","10.1109/CSCI.2017.34","https://doi.org/10.1109/CSCI.2017.34"
"1571829633-7778","https://doi.org/10.1109/TSC.2017.2662008","View Article","https://ieeexplore.ieee.org/document/8270639","10.1109/MNET.2018.1700202","https://doi.org/10.1109/MNET.2018.1700202"
"1571854073-11010","https://doi.org/10.1109/TSC.2012.2","View Article","https://ieeexplore.ieee.org/document/7956043","10.1109/EWSDN.2016.14","https://doi.org/10.1109/EWSDN.2016.14"
"1571851154-10702","https://doi.org/10.1109/TSC.2009.16","View Article","https://ieeexplore.ieee.org/document/6061083","10.1109/ECOWS.2011.22","https://doi.org/10.1109/ECOWS.2011.22"
"1571841921-9779","https://doi.org/10.1109/TSC.2010.56","View Article","https://ieeexplore.ieee.org/document/8277691","10.1109/BlackSeaCom.2017.8277691","https://doi.org/10.1109/BlackSeaCom.2017.8277691"
"1571799049-2084","https://doi.org/10.1109/TSC.2015.2439695","View Article","https://ieeexplore.ieee.org/document/8528838","10.1109/ACCESS.2018.2879848","https://doi.org/10.1109/ACCESS.2018.2879848"
"1571875229-13259","https://doi.org/10.1109/SCC.2011.73","View Article","https://ieeexplore.ieee.org/document/7030977","10.1109/ICCES.2014.7030977","https://doi.org/10.1109/ICCES.2014.7030977"
"1571796003-1201","https://doi.org/10.1109/TSC.2016.2611578","View Article","https://ieeexplore.ieee.org/document/8276751","10.1109/iThings-GreenCom-CPSCom-SmartData.2017.34","https://doi.org/10.1109/iThings-GreenCom-CPSCom-SmartData.2017.34"
"1571808084-4254","https://doi.org/10.1109/TSC.2018.2797277","View Article","https://ieeexplore.ieee.org/document/8457849","10.1109/CLOUD.2018.00081","https://doi.org/10.1109/CLOUD.2018.00081"
"1571877777-13479","https://doi.org/10.1109/SCC.2015.47","View Article","https://ieeexplore.ieee.org/document/7414055","10.1109/GLOCOMW.2015.7414055","https://doi.org/10.1109/GLOCOMW.2015.7414055"
"1571830710-7978","https://doi.org/10.1109/TSC.2012.27","View Article","https://ieeexplore.ieee.org/document/7489174","10.1109/ISDA.2015.7489174","https://doi.org/10.1109/ISDA.2015.7489174"
"1571887538-14284","https://doi.org/10.1109/SCC.2011.122","View Article","https://ieeexplore.ieee.org/document/6717050","10.1109/TASE.2013.2297026","https://doi.org/10.1109/TASE.2013.2297026"
"1571877189-13418","https://doi.org/10.1109/SCC.2007.127","View Article","https://ieeexplore.ieee.org/document/6099640","10.1109/TSMCA.2011.2157127","https://doi.org/10.1109/TSMCA.2011.2157127"
"1571804629-3522","https://doi.org/10.1109/TSC.2016.2518161","View Article","https://ieeexplore.ieee.org/document/8068082","10.1109/DDCLS.2017.8068082","https://doi.org/10.1109/DDCLS.2017.8068082"
"1571862858-12206","https://doi.org/10.1109/TSC.2011.3","View Article","https://ieeexplore.ieee.org/document/7027502","10.1109/UCC.2014.35","https://doi.org/10.1109/UCC.2014.35"
"1571792958-380","https://doi.org/10.1109/TSC.2010.44","View Article","https://ieeexplore.ieee.org/document/6928210","10.1109/WI-IAT.2014.192","https://doi.org/10.1109/WI-IAT.2014.192"
"1571813225-4776","https://doi.org/10.1109/TSC.2011.52","View Article","https://ieeexplore.ieee.org/document/6832092","10.1109/HPCC.and.EUC.2013.210","https://doi.org/10.1109/HPCC.and.EUC.2013.210"
"1571859424-11854","https://doi.org/10.1109/TSC.2009.13","View Article","https://ieeexplore.ieee.org/document/5544115","10.1109/SYSOSE.2010.5544115","https://doi.org/10.1109/SYSOSE.2010.5544115"
"1571871025-12952","https://doi.org/10.1109/SCC.2006.80","View Article","https://ieeexplore.ieee.org/document/5693254","10.1109/ECOWS.2010.30","https://doi.org/10.1109/ECOWS.2010.30"
"1571854506-11065","https://doi.org/10.1109/TSC.2015.2497705","View Article","https://ieeexplore.ieee.org/document/8727885","10.1109/ACCESS.2019.2920430","https://doi.org/10.1109/ACCESS.2019.2920430"
"1571839446-9507","https://doi.org/10.1109/TSC.2015.2449314","View Article","https://ieeexplore.ieee.org/document/8326513","10.1109/LWC.2018.2820009","https://doi.org/10.1109/LWC.2018.2820009"
"1571806058-3920","https://doi.org/10.1109/TSC.2014.2361138","View Article","https://ieeexplore.ieee.org/document/8034991","10.1109/SCC.2017.38","https://doi.org/10.1109/SCC.2017.38"
"1571845659-10128","https://doi.org/10.1109/TSC.2016.2599160","View Article","https://ieeexplore.ieee.org/document/7973104","10.1109/TVT.2017.2725449","https://doi.org/10.1109/TVT.2017.2725449"
