web-scraper-order,web-scraper-start-url,authors,authors-href,affiliation,topics
"1571803261-3200","https://doi.org/10.1109/TSC.2015.2392099","Jinho Seol","https://ieeexplore.ieee.org/author/37070005700","Department of Computer Science","cloud computing,"
"1571855997-11455","https://doi.org/10.1109/SCC.2007.89","Nikolaos Loutas","https://ieeexplore.ieee.org/author/37658352600","Centre for Res. & Technol. Hellas, Thessaloniki, Greece","open systems,"
"1571822681-6581","https://doi.org/10.1109/SCC.2010.92","Girish Venkatachaliah","https://ieeexplore.ieee.org/author/38255013100","Software Lab.","Internet,"
"1571807821-4183","https://doi.org/10.1109/TSC.2016.2626372","Zhenxue He","https://ieeexplore.ieee.org/author/37085739164","College of Information Science and Technology","logic circuits,"
"1571880615-13729","https://doi.org/10.1109/ICWS.2018.00062","Raghuram Rangaraju","https://ieeexplore.ieee.org/author/37086463002","null","groupware,"
"1571803651-3298","https://doi.org/10.1109/TSC.2016.2546250","Jiaxin Li","https://ieeexplore.ieee.org/author/37086328300","National University of Defense Technology","computer centres,"
"1571853581-10962","https://doi.org/10.1109/SCC.2015.41","André van Zundert","https://ieeexplore.ieee.org/author/37085493990","R. Brisbane & Women's Hosp.","computer based training,"
"1571825420-7037","https://doi.org/10.1109/SCC.2008.54","Marco Zapletal","https://ieeexplore.ieee.org/author/37542947800","Inst. of Software Technol. & Interactive Syst.","business data processing,"
"1571799621-2268","https://doi.org/10.1109/TSC.2010.42","Li Zhang","https://ieeexplore.ieee.org/author/37440896200","IBM Res.","cloud computing,"
"1571803854-3365","https://doi.org/10.1109/TSC.2018.2823705","","https://orcid.org/0000-0001-9637-4653","null","null"
"1571841489-9735","https://doi.org/10.1109/SCC.2013.46","Yat-wah Wan","https://ieeexplore.ieee.org/author/37696042000","Department of Management Information Systems, National Chengchi University, Taiwan","cloud computing,"
"1571859920-11908","https://doi.org/10.1109/SCC.2009.60","Eyhab Al-Masri","https://ieeexplore.ieee.org/author/38272167300","University of Washington Tacoma","Internet of Things,"
"1571802363-2916","https://doi.org/10.1109/TSC.2016.2542068","Sajib Mistry","https://ieeexplore.ieee.org/author/37085642595","University of Sydney","cloud computing,"
"1571887822-14310","https://doi.org/10.1109/ICWS.2009.22","Thilo Stadelmann","https://ieeexplore.ieee.org/author/37669868100","ZHAW Datalab","learning (artificial intelligence),"
"1571856932-11632","https://doi.org/10.1109/SCC.2014.83","Wenyun Dai","https://ieeexplore.ieee.org/author/37085353069","REINS Group","Web sites,"
"1571879000-13599","https://doi.org/10.1109/ICWS.2004.1314814","Sarath Indrakanti","https://ieeexplore.ieee.org/author/37063841500","Dept. of Comput.","Internet,"
"1571798548-1952","https://doi.org/10.1109/TSC.2009.10","Kyriakos Kritikos","https://ieeexplore.ieee.org/author/37831090900","ICS-FORTH, Crete, Greece","cloud computing,"
"1571804633-3523","https://doi.org/10.1109/TSC.2015.2511008","Robert H. Deng","https://ieeexplore.ieee.org/author/37279369600","Singapore Management University","cloud computing,"
"1571818510-5834","https://doi.org/10.1109/SCC.2004.1358079","Cheng Zhu","https://ieeexplore.ieee.org/author/37275480600","Dept. of Comput. Sci. & Eng., Shanghai Jiao Tong Univ., China","groupware,"
"1571829298-7720","https://doi.org/10.1109/SCC.2011.101","Anup K. Sen","https://ieeexplore.ieee.org/author/37891466100","Pennsylvania State Univ.","business data processing,"
"1571793266-587","https://doi.org/10.1109/TSC.2016.2561934","","https://orcid.org/0000-0003-3062-4255","null","null"
"1571891503-14612","https://doi.org/10.1109/ICWS.2018.00023","Jens Dietrich","https://ieeexplore.ieee.org/author/37297512100","Victoria University of Wellington","data mining,"
"1571851744-10761","https://doi.org/10.1109/SCC.2007.121","Claudio Pinhanez","https://ieeexplore.ieee.org/author/37297499500","IBM Research ? Brazil Avenida Tutóia 1157","social networking (online),"
"1571853080-10909","https://doi.org/10.1109/SCC.2013.90","Yuichi Yaguchi","https://ieeexplore.ieee.org/author/37602293100","University of Aizu, Fukushima, Japan","pattern clustering,"
"1571815009-5168","https://doi.org/10.1109/SCC.2007.128","Aditya Ghose","https://ieeexplore.ieee.org/author/37271884900","University of Wollongong","learning (artificial intelligence),"
"1571822320-6519","https://doi.org/10.1109/SCC.2015.72","Kai Liu","https://ieeexplore.ieee.org/author/37085551061","Cluster & Grid Comput. Lab.","cloud computing,"
"1571878492-13543","https://doi.org/10.1109/ICWS.2005.65","A. Ragone","https://ieeexplore.ieee.org/author/37563968300","SisInf Lab, Politecnico di Ban SisInf Lab, Politecnico di Ban","inference mechanisms,"
"1571805761-3838","https://doi.org/10.1109/TSC.2016.2598335","Ahmed Ghoneim","https://ieeexplore.ieee.org/author/37394744100","Department of Software Engineering (SWE)","cloud computing,"
"1571793529-752","https://doi.org/10.1109/TSC.2015.2441698","Bharat Bhargava","https://ieeexplore.ieee.org/author/37271936600","Department of Computer Science","learning (artificial intelligence),"
"1571861384-12076","https://doi.org/10.1109/SCC.2013.94","Kahina Bessai","https://ieeexplore.ieee.org/author/38467621800","University of Paris1-Panthéon - Sorbonne Centre de Recherche en Informatique 90, rue de Tolbiac 75634 Paris, France","cloud computing,"
"1571800793-2515","https://doi.org/10.1109/TSC.2015.2459709","Anjia Yang","https://ieeexplore.ieee.org/author/37086138295","Department of Computer Science","aerospace computing,"
"1571821022-6290","https://doi.org/10.1109/SCC.2004.1357984","Yan Wang","https://ieeexplore.ieee.org/author/37281433400","University of Tromso, Troms0, Norway","protocols,"
"1571869606-12821","https://doi.org/10.1109/SCC.2006.89","Arnaud Simon","https://ieeexplore.ieee.org/author/37825191200","Innovation Process Technology Inc, Switzerland","Internet,"
"1571875009-13242","https://doi.org/10.1109/ECOWS.2005.20","S. Pottinger","https://ieeexplore.ieee.org/author/37945247800","Inst. of Archit. of Application Syst., Stuttgart Univ., Germany","Internet,"
"1571849898-10582","https://doi.org/10.1109/SCC.2005.65","Y. Tahara","https://ieeexplore.ieee.org/author/37284971400","Graduate School of Informatics and Engineering","data privacy,"
"1571851305-10714","https://doi.org/10.1109/SCC.2005.91","Shui Jiang","https://ieeexplore.ieee.org/author/37558425100","null","grid computing,"
"1571821364-6354","https://doi.org/10.1109/SCC.2008.136","Prashant Pradhan","https://ieeexplore.ieee.org/author/37272329200","Watson Res. Center","management of change,"
"1571838320-9312","https://doi.org/10.1109/SCC.2013.36","HariGovind V. Ramasamy","https://ieeexplore.ieee.org/author/37267170300","IBM T. J. Watson Res. Center","business data processing,"
"1571821684-6407","https://doi.org/10.1109/SCC.2004.1357990","P.F. Rosa","https://ieeexplore.ieee.org/author/37265787000","Federal University of Uberlândia (UFU)","Internet,"
"1571860468-11976","https://doi.org/10.1109/SCC.2016.75","Yanglan Gan","https://ieeexplore.ieee.org/author/37085587008","Sch. of Comput. Sci. & Technol.","Web services,"
"1571891742-14642","https://doi.org/10.1109/ICWS.2014.17","Keman Huang","https://ieeexplore.ieee.org/author/38238013100","IBM Thomas J. Watson Res. Center","Web services,"
"1571855929-11432","https://doi.org/10.1109/SCC.2010.81","J.M. Gnanasekar","https://ieeexplore.ieee.org/author/37394897500","Department of Computer Science and Engineering","Internet,"
"1571813073-4742","https://doi.org/10.1109/TSC.2010.22","Juanzi Li","https://ieeexplore.ieee.org/author/37279857400","Tsinghua University, China","graph theory,"
"1571855293-11215","https://doi.org/10.1109/SCC.2007.40","Riccardo Rosati","https://ieeexplore.ieee.org/author/37370589800","Department of Information Engineering","Big Data,"
"1571856089-11492","https://doi.org/10.1109/SCC.2006.6","K. Krishna","https://ieeexplore.ieee.org/author/37837191800","Hewlett Packard Global Delivery India Center, Bangalore","business data processing,"
"1571815105-5182","https://doi.org/10.1109/SCC.2008.41","Manfred Hauswirth","https://ieeexplore.ieee.org/author/37284302400","Open Distributed Systems","Internet of Things,"
"1571858473-11772","https://doi.org/10.1109/SCC.2008.91","Andreas Schroeder","https://ieeexplore.ieee.org/author/37703260100","Programming and Software Engineering, Ludwig-Maximilians-Universität München, Germany","software architecture,"
"1571798556-1954","https://doi.org/10.1109/TSC.2014.2331683","T.H. Tse","https://ieeexplore.ieee.org/author/37264992900","Dept. of Comput. Sci.","program testing,"
"1571819730-6043","https://doi.org/10.1109/SCC.2011.91","Joshua Church","https://ieeexplore.ieee.org/author/37901308800","Dept. of Comput. Sci.","service-oriented architecture,"
"1571893447-14802","https://doi.org/10.1109/ICWS.2012.50","Julian Eckert","https://ieeexplore.ieee.org/author/37303374100","Dept. of Electr. Eng. & Inf. Technol.","Web services,"
"1571805255-3698","https://doi.org/10.1109/TSC.2011.47","Michael Pantazoglou","https://ieeexplore.ieee.org/author/37829104700","Department of Informatics and Telecommunications","Web Services Business Process Execution Language,"
"1571855682-11346","https://doi.org/10.1109/SCC.2012.28","Wei Chen","https://ieeexplore.ieee.org/author/38239563800","Inst. of Software, Beijing, China","Internet,"
"1571874222-13167","https://doi.org/10.1109/ICWS.2016.79","Weiqiang Li","https://ieeexplore.ieee.org/author/37085861069","Sch. of Comput. Sci. & Eng.","Big Data,"
"1571795745-1143","https://doi.org/10.1109/TSC.2015.2467395","Paul Grefen","https://ieeexplore.ieee.org/author/37331290800","Eindhoven University of Technology","business data processing,"
"1571859591-11875","https://doi.org/10.1109/SCC.2005.95","G. Shercliff","https://ieeexplore.ieee.org/author/37550939900","Cardiff University, UK","Internet,"
"1571796659-1345","https://doi.org/10.1109/TSC.2016.2633264","Hongbing Wang","https://ieeexplore.ieee.org/author/37292568600","Southeast University","Web services,"
"1571856162-11517","https://doi.org/10.1109/SCC.2004.1358041","Jinkui Xie","https://ieeexplore.ieee.org/author/37279379000","Shanghai Jiao Tong University","ad hoc networks,"
"1571831299-8083","https://doi.org/10.1109/SCC.2013.112","Taso Viglas","https://ieeexplore.ieee.org/author/37086648732","Sch. of IT","Web services,"
"1571860542-11992","https://doi.org/10.1109/SCC.2006.12","Rajesh Karunamurthy","https://ieeexplore.ieee.org/author/37563957700","Ericsson Canada, Montreal, Canada","Web services,"
"1571820827-6255","https://doi.org/10.1109/SCC.2014.111","Daniel Oppenheim","https://ieeexplore.ieee.org/author/37722162500","IBM T.J. Watson Res. Center","business data processing,"
"1571838788-9390","https://doi.org/10.1109/SCC.2016.11","Walter Priesnitz Filho","https://ieeexplore.ieee.org/author/37085852473","Inst. Super. Tecnico","Web services,"
"1571830206-7892","https://doi.org/10.1109/SCC.2011.122","Ravi Madduri","https://ieeexplore.ieee.org/author/37660891500","Computation Institute","cloud computing,"
"1571820608-6216","https://doi.org/10.1109/SCC.2008.16","Dipayan Gangopadhyay","https://ieeexplore.ieee.org/author/37389696700","IBM Watson Research Center, Yorktown Heights, USA","abstract data types,"
"1571821108-6306","https://doi.org/10.1109/SCC.2012.40","Francisco Hernandez-Rodriguez","https://ieeexplore.ieee.org/author/38468831400","Dept. of Comput. Sci.","cloud computing,"
"1571856254-11548","https://doi.org/10.1109/SCC.2014.85","Lijun Zu","https://ieeexplore.ieee.org/author/37085491711","Res. Inst. of Electron. Payment","auditing,"
"1571835480-8840","https://doi.org/10.1109/SCC.2013.85","Jing Jiang","https://ieeexplore.ieee.org/author/37086666588","null","quality of service,"
"1571855411-11263","https://doi.org/10.1109/SCC.2016.85","Hsuan-Kai Chu","https://ieeexplore.ieee.org/author/37085839242","Dept. of Manage. Inf. Syst.","Poisson distribution,"
"1571851533-10737","https://doi.org/10.1109/SCC.2004.1358003","Fei Yui-Ku","https://ieeexplore.ieee.org/author/38357314100","Coll. of Comput. & Inf. Eng.","Internet,"
"1571844229-9995","https://doi.org/10.1109/SCC.2007.83","Nicolas Biri","https://ieeexplore.ieee.org/author/37545689600","Dept. Inf.","software architecture,"
"1571841412-9727","https://doi.org/10.1109/SCC.2007.97","Parachuri Deepti","https://ieeexplore.ieee.org/author/37938573800","Infosys Technologies, India","null"
"1571838222-9295","https://doi.org/10.1109/SCC.2012.95","Chunqi Shi","https://ieeexplore.ieee.org/author/38467970400","Dept. of Social Inf.","quality of service,"
"1571805657-3782","https://doi.org/10.1109/TSC.2012.20","Jianwei Ding","https://ieeexplore.ieee.org/author/37085582798","Dept. of Comput. Sci. & Technol.","Internet of Things,"
"1571812266-4579","https://doi.org/10.1109/TSC.2014.2310195","Dionysis Athanasopoulos","https://ieeexplore.ieee.org/author/37395045300","Electron.","service-oriented architecture,"
"1571860394-11957","https://doi.org/10.1109/SCC.2013.54","Junzhou Luo","https://ieeexplore.ieee.org/author/37086217307","School of Computer Science and Engineering","Web services,"
"1571805090-3666","https://doi.org/10.1109/TSC.2016.2601094","Hao Hu","https://ieeexplore.ieee.org/author/37537540900","State Key Laboratory for Novel Software Technology","Petri nets,"
"1571796681-1353","https://doi.org/10.1109/TSC.2009.4","Jing Hua","https://ieeexplore.ieee.org/author/37285799200","Wayne State University","data visualisation,"
"1571889226-14413","https://doi.org/10.1109/ICWS.2018.00043","Martin Mueller","https://ieeexplore.ieee.org/author/37086461166","null","mobile communication,"
"1571856943-11633","https://doi.org/10.1109/SCC.2014.83","Sixiang Ma","https://ieeexplore.ieee.org/author/37085350469","Shanghai Jiao Tong Univ., Shanghai, China","cloud computing,"
"1571832085-8227","https://doi.org/10.1109/SCC.2015.27","Chii Chang","https://ieeexplore.ieee.org/author/37085506412","University of Tartu","Internet of Things,"
"1571803039-3071","https://doi.org/10.1109/TSC.2017.2770283","Michael Goul","https://ieeexplore.ieee.org/author/37390623200","Arizona State University","Internet,"
"1571867995-12677","https://doi.org/10.1109/SCC.2017.47","Rania Ben Halima","https://ieeexplore.ieee.org/author/37086007756","null","business data processing,"
"1571889859-14459","https://doi.org/10.1109/ICWS.2016.50","Changbao Li","https://ieeexplore.ieee.org/author/37714371200","State Key Laboratory of Networking and Switching","Web services,"
"1571884856-14067","https://doi.org/10.1109/ICWS.2010.16","Xiaodong Liu","https://ieeexplore.ieee.org/author/37067676700","School of Computing","Internet of Things,"
"1571822292-6514","https://doi.org/10.1109/SCC.2012.46","Hong-Linh Truong","https://ieeexplore.ieee.org/author/37301402000","Faculty of Informatics, TU Wien, Austria","Internet of Things,"
"1571835604-8861","https://doi.org/10.1109/SCC.2005.46","K. Sycara","https://ieeexplore.ieee.org/author/37268476900","The authors are with the Robotics Institute at Carnegie Mellon University","multi-robot systems,"
